DateSpine,Q,SWEAvg,SWEMinus1,SWEMinus7,dSWE,precip,T,QMinus1,QMinus7
5/11/2022,6770,18.92,18.94,19.02,-0.1,8.887940436,11.47638581,7050,4000
5/12/2022,6500,18.42,18.92,19.04,-0.62,5.605529043,6.932366595,6770,3960
5/13/2022,8650,18.42,18.42,19.12,-0.7,5.491016127,6.568759121,6500,3890
5/14/2022,8250,17.96,18.42,18.8,-0.84,5.491016127,10.16048558,8650,3640
5/15/2022,7350,16.9,17.96,18.74,-1.84,3.00292021,13.14732575,8250,4830
5/16/2022,8130,15.92,16.9,18.7,-2.78,1.414088748,15.07552989,7350,6570
5/17/2022,9410,15.08,15.92,18.94,-3.86,0.442951,13.1855057,8130,7050
5/18/2022,10200,14,15.08,18.92,-4.92,0.483843644,12.36387125,9410,6770
5/19/2022,10800,12.96,14,18.42,-5.46,0.483843644,10.03363484,10200,6500
5/20/2022,11300,12.16,12.96,18.42,-6.26,2.848948304,1.423674892,10800,8650
5/21/2022,11200,12.66,12.16,17.96,-5.3,9.588105425,2.084656381,11300,8250
5/22/2022,9450,12.66,12.66,16.9,-4.24,9.588892997,5.177464773,11200,7350
5/23/2022,7240,12.48,12.66,15.92,-3.44,10.31589454,5.23994456,9450,8130
5/24/2022,5770,12.46,12.48,15.08,-2.62,11.58295886,6.142505949,7240,9410
5/25/2022,4980,12.42,12.46,14,-1.58,12.21640692,8.222977692,5770,10200
5/26/2022,4280,11.8,12.42,12.96,-1.16,12.30580392,13.14339686,4980,10800
5/27/2022,3960,10.74,11.8,12.16,-1.42,9.940699265,15.77209979,4280,11300
5/28/2022,4780,9.7,10.74,12.66,-2.96,3.201542144,12.81850897,3960,11200
5/29/2022,6600,9.08,9.7,12.66,-3.58,6.244688464,5.98507065,4780,9450
5/30/2022,7900,9.42,9.08,12.48,-3.06,22.16411873,4.727809299,6600,7240
5/31/2022,8760,9.68,9.42,12.46,-2.78,29.933769,5.774108447,7900,5770
6/1/2022,7130,9.7,9.68,12.42,-2.72,30.34108311,8.235340483,8760,4980
6/2/2022,5600,9.24,9.7,11.8,-2.56,30.25168611,11.66156631,7130,4280
6/3/2022,5050,8.4,9.24,10.74,-2.34,30.25168611,14.25243848,5600,3960
6/4/2022,4880,7.68,8.4,9.7,-2.02,30.25168611,14.85670746,5050,4780
6/5/2022,5090,6.82,7.68,9.08,-2.26,27.22752644,14.37886569,4880,6600
6/6/2022,5800,5.88,6.82,9.42,-3.54,11.69587357,13.46453238,5090,7900
6/7/2022,7070,5.56,5.88,9.68,-4.12,4.112173081,13.23594467,5800,8760
6/8/2022,8000,5.3,5.56,9.7,-4.4,2.587567266,14.03945955,7070,7130
6/9/2022,8240,5.04,5.3,9.24,-4.2,2.587567266,18.12175401,8000,5600
6/10/2022,7930,4.7,5.04,8.4,-3.7,2.587567266,18.85746922,8240,5050
6/11/2022,8100,4.34,4.7,7.68,-3.34,2.587567266,20.06697321,7930,4880
6/12/2022,8590,3.9,4.34,6.82,-2.92,2.56779305,20.1297143,8100,5090
6/13/2022,8810,3.46,3.9,5.88,-2.42,1.453014097,15.61530079,8590,5800
6/14/2022,8420,3.12,3.46,5.56,-2.44,0.580714873,10.23632254,8810,7070
6/15/2022,7180,2.98,3.12,5.3,-2.32,0.580714873,11.30947968,8420,8000
6/16/2022,5270,2.74,2.98,5.04,-2.3,0.580714873,16.47966243,7180,8240
6/17/2022,4370,2.38,2.74,4.7,-2.32,0.580714873,20.13068658,5270,7930
6/18/2022,4110,2.04,2.38,4.34,-2.3,1.107938946,18.55218966,4370,8100
6/19/2022,4200,1.62,2.04,3.9,-2.28,2.941973276,15.77238379,4110,8590
6/20/2022,4190,1.18,1.62,3.46,-2.28,4.197813187,11.23647726,4200,8810
6/21/2022,3850,0.82,1.18,3.12,-2.3,4.447935976,12.49536798,4190,8420
6/22/2022,3350,0.4,0.82,2.98,-2.58,4.447935976,16.20897814,3850,7180
6/23/2022,2890,0.16,0.4,2.74,-2.58,4.447935976,16.15341695,3350,5270
6/24/2022,2590,0.06,0.16,2.38,-2.32,5.23044742,14.54230419,2890,4370
6/25/2022,2380,0,0.06,2.04,-2.04,7.062537996,15.53309479,2590,4110
6/26/2022,2410,0,0,1.62,-1.62,5.228503666,16.49005481,2380,4200
6/27/2022,2230,0,0,1.18,-1.18,4.064105115,17.5679309,2410,4190
6/28/2022,2030,0,0,0.82,-0.82,3.233267453,18.70585735,2230,3850
6/29/2022,1880,0,0,0.4,-0.4,3.233267453,18.6017005,2030,3350
6/30/2022,1740,0,0,0.16,-0.16,7.374160035,16.74965816,1880,2890
7/1/2022,1610,0,0,0.06,-0.06,16.37170244,17.17932771,1740,2590
7/2/2022,1780,0,0,0,0,15.67772877,18.1157257,1610,2380
7/3/2022,1970,0,0,0,0,15.77546988,19.26982368,1780,2410
7/4/2022,1810,0,0,0,0,16.64916877,19.72818061,1970,2230
7/5/2022,1520,0,0,0,0,16.73212974,19.12645407,1810,2030
7/6/2022,1360,0,0,0,0,18.01155449,18.25518221,1520,1880
7/7/2022,1270,0,0,0,0,14.43757568,19.08886836,1360,1740
7/8/2022,1210,0,0,0,0,4.735603571,20.51275576,1270,1610
7/9/2022,1080,0,0,0,0,3.070262595,21.29739802,1210,1780
7/10/2022,959,0,0,0,0,2.972521478,21.55282211,1080,1970
7/11/2022,843,0,0,0,0,2.007381229,20.24348228,959,1810
7/12/2022,755,0,0,0,0,1.92442026,20.76437233,843,1520
7/13/2022,696,0,0,0,0,0.644995511,21.10073264,755,1360
7/14/2022,624,0,0,0,0,2.469847333,21.82659578,696,1270
7/15/2022,546,0,0,0,0,3.378663051,21.04903652,624,1210
7/16/2022,514,0,0,0,0,8.215537217,20.43881645,546,1080
7/17/2022,490,0,0,0,0,8.811493695,21.57755879,514,959
7/18/2022,488,0,0,0,0,8.811493695,22.53466283,490,843
7/19/2022,499,0,0,0,0,8.862368199,22.01825576,488,755
7/20/2022,446,0,0,0,0,8.955370829,20.70313084,499,696
7/21/2022,394,0,0,0,0,6.611331028,20.88061496,446,624
7/22/2022,338,0,0,0,0,5.624433569,21.70843058,394,546
7/23/2022,319,0,0,0,0,0.796484902,20.91150381,338,514
7/24/2022,313,0,0,0,0,2.15829596,15.70200605,319,490
7/25/2022,307,0,0,0,0,8.076164918,18.27664499,313,488
7/26/2022,287,0,0,0,0,8.025290414,20.12546385,307,499
7/27/2022,308,0,0,0,0,7.932287784,20.43067534,287,446
7/28/2022,354,0,0,0,0,7.884561993,18.83038713,308,394
7/29/2022,277,0,0,0,0,13.81428904,18.22985918,354,338
7/30/2022,262,0,0,0,0,14.43374906,19.5657035,277,319
7/31/2022,245,0,0,0,0,12.60022065,20.58674458,262,313
8/1/2022,232,0,0,0,0,6.724776025,21.32410899,245,307
8/2/2022,247,0,0,0,0,7.008673557,19.50442743,232,287
8/3/2022,247,0,0,0,0,9.056386557,19.23703638,247,308
8/4/2022,219,0,0,0,0,9.056386557,21.11341988,247,354
8/5/2022,191,0,0,0,0,3.126659511,21.23688334,219,277
8/6/2022,195,0,0,0,0,5.41363812,20.58103265,191,262
8/7/2022,196,0,0,0,0,5.298082777,18.85153738,195,245
8/8/2022,189,0,0,0,0,5.255658441,19.45548466,196,232
8/9/2022,165,0,0,0,0,4.971760908,20.52881454,189,247
8/10/2022,158,0,0,0,0,2.924047908,22.57283779,165,247
8/11/2022,157,0,0,0,0,2.924047908,22.34160488,158,219
8/12/2022,146,0,0,0,0,3.781177221,20.92638152,157,191
8/13/2022,132,0,0,0,0,1.657309042,20.33131173,146,195
8/14/2022,123,0,0,0,0,2.037325739,19.21559563,132,196
8/15/2022,109,0,0,0,0,7.400090882,18.10876242,123,189
8/16/2022,103,0,0,0,0,8.213924876,18.24690115,109,165
8/17/2022,96.2,0,0,0,0,8.744510153,18.2770877,103,158
8/18/2022,106,0,0,0,0,8.744510153,19.28384866,96.2,157
8/19/2022,197,0,0,0,0,7.88738084,18.3608535,106,146
8/20/2022,245,0,0,0,0,8.555270819,16.37962818,197,132
8/21/2022,223,0,0,0,0,9.906218058,16.29022324,245,123
8/22/2022,167,0,0,0,0,9.060322746,17.61618026,223,109
8/23/2022,131,0,0,0,0,8.246488751,18.51080881,167,103
8/24/2022,137,0,0,0,0,8.311535664,19.28687469,131,96.2
8/25/2022,133,0,0,0,0,8.541814782,18.11956501,137,106
8/26/2022,137,0,0,0,0,8.541814782,17.82654835,133,197
8/27/2022,129,0,0,0,0,8.123224854,17.10784905,137,245
8/28/2022,120,0,0,0,0,6.383577142,17.74305337,129,223
8/29/2022,117,0,0,0,0,1.868410981,17.57755033,120,167
8/30/2022,120,0,0,0,0,1.868410981,19.27355387,117,131
8/31/2022,103,0,0,0,0,1.272778791,20.08811132,120,137
9/1/2022,100,0,0,0,0,1.042499673,19.83520496,103,133
9/2/2022,82.1,0,0,0,0,1.042499673,19.98897857,100,137
9/3/2022,84.6,0,0,0,0,0.001703669,20.52180125,82.1,129
9/4/2022,82.3,0,0,0,0,0.001703669,20.79432644,84.6,120
9/5/2022,78.2,0,0,0,0,0,21.32257857,82.3,117
9/6/2022,84.5,0,0,0,0,0,21.07352514,78.2,120
9/7/2022,71.3,0,0,0,0,0,21.00466623,84.5,103
9/8/2022,80.5,0,0,0,0,0,19.83922827,71.3,100
9/9/2022,94.7,0,0,0,0,0.182873571,14.6691195,80.5,82.1
9/10/2022,83.9,0,0,0,0,0.194312853,11.19162903,94.7,84.6
9/11/2022,107,0,0,0,0,0.194312853,13.40899799,83.9,82.3
9/12/2022,119,0,0,0,0,0.194312853,15.65164458,107,78.2
9/13/2022,136,0,0,0,0,0.194312853,14.89627763,119,84.5
9/14/2022,142,0,0,0,0,0.509704794,13.79503862,136,71.3
9/15/2022,147,0,0,0,0,5.310739818,12.54250681,142,80.5
9/16/2022,166,0,0,0,0,11.9436559,11.98790834,147,94.7
9/17/2022,178,0,0,0,0,15.32034873,12.94309654,166,83.9
9/18/2022,188,0,0,0,0,18.13349403,14.80402419,178,107
9/19/2022,182,0,0,0,0,18.13349403,15.85605603,188,119
9/20/2022,219,0,0,0,0,18.13349403,15.71736684,182,136
9/21/2022,199,0,0,0,0,19.75010929,13.92051848,219,142
9/22/2022,193,0,0,0,0,23.02364716,12.68678511,199,147
9/23/2022,209,0,0,0,0,20.27795211,10.92356112,193,166
9/24/2022,222,0,0,0,0,16.88982,11.55050567,209,178
9/25/2022,230,0,0,0,0,14.0766747,12.62221084,222,188
9/26/2022,220,0,0,0,0,14.0766747,14.04888368,230,182
9/27/2022,218,0,0,0,0,14.0766747,14.89437932,220,219
9/28/2022,199,0,0,0,0,12.14777955,15.06723678,218,199
9/29/2022,190,0,0,0,0,4.073206653,14.10139315,199,193
9/30/2022,200,0,0,0,0,3.07288877,9.347878764,190,209
10/1/2022,233,0,0,0,0,17.65534982,8.053815525,200,222
10/2/2022,1210,0,0,0,0,26.81843994,10.49088505,233,230
10/3/2022,1010,0,0,0,0,36.41162841,9.761642794,1210,220
10/4/2022,624,0,0,0,0,37.17628772,9.743423097,1010,218
10/5/2022,546,0,0,0,0,37.1738818,9.267669834,624,199
10/6/2022,461,0,0,0,0,37.1738818,10.05276901,546,190
10/7/2022,396,0,0,0,0,34.10410508,9.884959279,461,200
10/8/2022,337,0,0,0,0,19.52164404,10.07925229,396,233
10/9/2022,311,0,0,0,0,10.35855392,10.04344957,337,1210
10/10/2022,285,0,0,0,0,0.765365449,10.30041018,311,1010
10/11/2022,263,0,0,0,0,0.000706134,9.466867205,285,624
10/12/2022,258,0,0,0,0,0,9.75283521,263,546
10/13/2022,257,0,0,0,0,0,8.269367718,258,461
10/14/2022,265,0,0,0,0,0,8.969062084,257,396
10/15/2022,255,0.06,0,0,0.06,0,7.986980502,265,337
10/16/2022,248,0.06,0.06,0,0.06,0,7.111858139,255,311
10/17/2022,253,0.06,0.06,0,0.06,0,7.619813941,248,285
10/18/2022,250,0.04,0.06,0,0.04,0,8.42256012,253,263
10/19/2022,256,0.06,0.04,0,0.06,0.007615143,9.599957995,250,258
10/20/2022,265,0.06,0.06,0,0.06,0.007615143,9.777652809,256,257
10/21/2022,253,0.06,0.06,0,0.06,0.007615143,8.777728792,265,265
10/22/2022,246,0.08,0.06,0.06,0.02,0.007615143,7.877274799,253,255
10/23/2022,291,0.2,0.08,0.06,0.14,8.188913116,-0.417851062,246,248
10/24/2022,301,0.76,0.2,0.06,0.7,20.06769178,-2.96194678,291,253
10/25/2022,311,0.82,0.76,0.04,0.78,21.18711814,-1.192395492,301,250
10/26/2022,322,0.9,0.82,0.06,0.84,23.33668641,-0.045109627,311,256
10/27/2022,337,1.24,0.9,0.06,1.18,28.5057221,-2.200780912,322,265
10/28/2022,338,1.24,1.24,0.06,1.18,28.72911087,-0.037743009,337,253
10/29/2022,347,1.26,1.24,0.08,1.18,28.72911087,1.462535272,338,246
10/30/2022,354,1.32,1.26,0.2,1.12,20.55802344,2.947776498,347,291
10/31/2022,349,1.26,1.32,0.76,0.5,8.679244773,3.292367174,354,301
11/1/2022,338,1.28,1.26,0.82,0.46,7.560610059,5.136209267,349,311
11/2/2022,337,1.32,1.28,0.9,0.42,5.44466118,5.046118301,338,322
11/3/2022,370,1.28,1.32,1.24,0.04,4.761364523,-2.669010502,337,337
11/4/2022,379,1.94,1.28,1.24,0.7,10.90485712,-6.056873035,370,338
11/5/2022,391,2.06,1.94,1.26,0.8,12.77530295,-0.854329078,379,347
11/6/2022,424,2.7,2.06,1.32,1.38,18.6090557,0.477934365,391,354
11/7/2022,451,3.06,2.7,1.26,1.8,24.42548869,6.217470474,424,349
11/8/2022,441,3,3.06,1.28,1.72,24.42469705,7.959122955,451,338
11/9/2022,427,2.94,3,1.32,1.62,24.38346252,2.751869437,441,337
11/10/2022,448,3.38,2.94,1.28,2.1,26.48216608,-6.027146411,427,370
11/11/2022,481,3.46,3.38,1.94,1.52,22.06678517,-7.549352245,448,379
11/12/2022,448,3.44,3.46,2.06,1.38,20.19633934,-5.551212087,481,391
11/13/2022,415,3.48,3.44,2.7,0.78,14.35237604,-3.76680015,448,424
11/14/2022,384,3.48,3.48,3.06,0.42,8.642057109,-6.607019225,415,451
11/15/2022,336,3.54,3.48,3,0.54,10.7346369,-8.716713319,384,441
11/16/2022,295,3.58,3.54,2.94,0.64,11.05148867,-7.643899573,336,427
11/17/2022,279,3.72,3.58,3.38,0.34,5.279277999,-7.444298308,295,448
11/18/2022,264,4.14,3.72,3.46,0.68,5.090920639,-11.45778289,279,481
11/19/2022,255,4.14,4.14,3.44,0.7,5.118432093,-9.66072283,264,448
11/20/2022,252,4.16,4.14,3.48,0.68,5.126982429,-5.378225542,255,415
11/21/2022,256,4.2,4.16,3.48,0.72,5.022666454,-2.967041337,252,384
11/22/2022,265,4.2,4.2,3.54,0.66,2.938868048,-2.493020029,256,336
11/23/2022,274,4.22,4.2,3.58,0.64,2.622016281,-4.564627826,265,295
11/24/2022,281,4.42,4.22,3.72,0.7,3.804414904,-3.835269959,274,279
11/25/2022,289,4.44,4.42,4.14,0.3,2.041271812,-1.971876901,281,264
11/26/2022,292,4.48,4.44,4.14,0.34,2.047034607,-1.847616058,289,255
11/27/2022,290,4.68,4.48,4.16,0.52,3.720718694,-3.216390802,292,252
11/28/2022,284,4.74,4.68,4.2,0.54,3.926432369,-3.973278948,290,256
11/29/2022,276,5.1,4.74,4.2,0.9,9.648411831,-9.738821467,284,265
11/30/2022,272,5.34,5.1,4.22,1.12,12.02910088,-7.049531957,276,274
12/1/2022,274,5.38,5.34,4.42,0.96,10.39656643,-1.4417669,272,281
12/2/2022,300,5.4,5.38,4.44,0.96,11.7765495,-6.005698345,274,289
12/3/2022,331,5.84,5.4,4.48,1.36,17.07637056,-8.391405438,300,292
12/4/2022,346,6.16,5.84,4.68,1.48,18.15266282,-1.661560432,331,290
12/5/2022,371,6.26,6.16,4.74,1.52,19.93992621,-1.763440437,346,284
12/6/2022,400,7.04,6.26,5.1,1.94,26.51628981,-5.993930763,371,276
12/7/2022,421,7.1,7.04,5.34,1.76,25.02774513,-8.15517224,400,272
12/8/2022,425,7.34,7.1,5.38,1.96,29.73567272,-7.47820982,421,274
12/9/2022,420,7.68,7.34,5.4,2.28,30.70586564,-7.682301784,425,300
12/10/2022,413,7.68,7.68,5.84,1.84,26.21598424,-6.535747927,420,331
12/11/2022,413,7.72,7.68,6.16,1.56,23.47506964,-2.184513676,413,346
12/12/2022,421,7.72,7.72,6.26,1.46,21.48029449,-2.94518138,413,371
12/13/2022,419,8.34,7.72,7.04,1.3,17.23509474,-8.883140181,421,400
12/14/2022,397,8.72,8.34,7.1,1.62,23.94131185,-8.90819767,419,421
12/15/2022,376,9.08,8.72,7.34,1.74,22.5945892,-12.57237058,397,425
12/16/2022,356,9.16,9.08,7.68,1.48,21.43648176,-16.39208008,376,420
12/17/2022,339,9.14,9.16,7.68,1.46,20.59326785,-14.51315161,356,413
12/18/2022,325,9.16,9.14,7.72,1.44,20.65198337,-12.07559117,339,413
12/19/2022,310,9.16,9.16,7.72,1.44,20.65198337,-12.04964898,325,421
12/20/2022,312,9.16,9.16,8.34,0.82,12.59005868,-8.815721768,310,419
12/21/2022,320,9.3,9.16,8.72,0.58,6.222431642,-9.02462735,312,397
12/22/2022,317,9.5,9.3,9.08,0.42,5.237774256,-19.48291643,320,376
12/23/2022,309,9.5,9.5,9.16,0.34,4.086540817,-13.42410739,317,356
12/24/2022,307,9.6,9.5,9.14,0.46,6.922195126,-5.358378031,309,339
12/25/2022,314,9.8,9.6,9.16,0.64,8.377771142,-2.910076457,307,325
12/26/2022,326,9.9,9.8,9.16,0.74,8.740871444,-1.090456565,314,310
12/27/2022,334,9.98,9.9,9.16,0.82,8.793972936,-0.857726267,326,312
12/28/2022,343,11.04,9.98,9.3,1.74,21.86732274,-3.773958821,334,320
12/29/2022,351,11.54,11.04,9.5,2.04,24.56031717,-8.092952787,343,317
12/30/2022,352,11.62,11.54,9.5,2.12,24.7570553,-7.536274542,351,309
12/31/2022,352,12.08,11.62,9.6,2.48,28.11781662,-1.695126657,352,307
1/1/2023,359,13.04,12.08,9.8,3.24,38.93807734,0.222632195,352,314
1/2/2023,366,13.38,13.04,9.9,3.48,51.16590526,-2.695734177,359,326
1/3/2023,373,13.5,13.38,9.98,3.52,60.54466686,-6.157754451,366,334
1/4/2023,371,13.88,13.5,11.04,2.84,50.20885893,-7.656935146,373,343
1/5/2023,360,14.02,13.88,11.54,2.48,45.46116651,-7.039432789,371,351
1/6/2023,357,14.1,14.02,11.62,2.48,48.37604396,-3.772168114,360,352
1/7/2023,362,14.8,14.1,12.08,2.72,50.37607892,-4.444167147,357,352
1/8/2023,360,14.92,14.8,13.04,1.88,38.17676628,-5.04141448,362,359
1/9/2023,359,14.98,14.92,13.38,1.6,25.72155033,-4.264855641,360,366
1/10/2023,365,15.34,14.98,13.5,1.84,19.85997819,-0.951824864,359,373
1/11/2023,373,15.92,15.34,13.88,2.04,23.14626698,-2.084131581,365,371
1/12/2023,376,16.86,15.92,14.02,2.84,28.82945126,-6.850608127,373,360
1/13/2023,373,16.86,16.86,14.1,2.76,25.71520559,-4.016614941,376,357
1/14/2023,365,16.9,16.86,14.8,2.1,17.52195281,-2.204510702,373,362
1/15/2023,360,16.92,16.9,14.92,2,17.36910111,-2.168251607,365,360
1/16/2023,362,17.4,16.92,14.98,2.42,20.40664259,-3.319262053,360,359
1/17/2023,369,17.54,17.4,15.34,2.2,18.2478542,-3.880513817,362,365
1/18/2023,376,17.86,17.54,15.92,1.94,14.83320494,-7.454812387,369,373
1/19/2023,371,18.12,17.86,16.86,1.26,10.46218866,-10.25544296,376,376
1/20/2023,359,18.12,18.12,16.86,1.26,10.42398362,-10.04459794,371,373
1/21/2023,350,18.12,18.12,16.9,1.22,10.45228418,-10.83035001,359,365
1/22/2023,342,18.14,18.12,16.92,1.22,10.55139494,-9.703153116,350,360
1/23/2023,336,18.14,18.14,17.4,0.74,7.378141186,-8.731265995,342,362
1/24/2023,330,18.14,18.14,17.54,0.6,5.991592783,-9.931258958,336,369
1/25/2023,324,18.26,18.14,17.86,0.4,3.190402143,-10.46189734,330,376
1/26/2023,323,18.38,18.26,18.12,0.26,2.724584722,-11.67266631,324,371
1/27/2023,330,18.76,18.38,18.12,0.64,6.638646066,-7.78318683,323,359
1/28/2023,331,19.82,18.76,18.12,1.7,17.92253806,-5.894263715,330,350
1/29/2023,327,20.48,19.82,18.14,2.34,24.08873766,-10.31316219,331,342
1/30/2023,320,21,20.48,18.14,2.86,32.32759777,-17.33994228,327,336
1/31/2023,306,21.2,21,18.14,3.06,36.37324154,-20.43380753,320,330
2/1/2023,294,21.22,21.2,18.26,2.96,35.39474234,-13.90574302,306,324
2/2/2023,288,21.28,21.22,18.38,2.9,33.86658534,-10.09309997,294,323
2/3/2023,286,21.28,21.28,18.76,2.52,30.04850715,-7.760239627,288,330
2/4/2023,290,21.38,21.28,19.82,1.56,19.08743377,-6.126123037,286,331
2/5/2023,298,21.38,21.38,20.48,0.9,12.83191982,-2.468749249,290,327
2/6/2023,305,21.68,21.38,21,0.68,7.942841583,-5.385354782,298,320
2/7/2023,305,22,21.68,21.2,0.8,6.158717299,-7.447499991,305,306
2/8/2023,301,22.06,22,21.22,0.84,6.235762125,-8.003090456,305,294
2/9/2023,294,22.32,22.06,21.28,1.04,8.439234273,-10.505717,301,288
2/10/2023,289,22.36,22.32,21.28,1.08,8.455876686,-10.50965211,294,286
2/11/2023,288,22.46,22.36,21.38,1.08,8.373763339,-5.779949237,289,290
2/12/2023,290,22.5,22.46,21.38,1.12,8.388940645,-5.537195757,288,298
2/13/2023,299,22.5,22.5,21.68,0.82,5.039158776,-5.882479241,290,305
2/14/2023,304,22.56,22.5,22,0.56,3.210553714,-8.867351996,299,305
2/15/2023,300,22.62,22.56,22.06,0.56,3.693506196,-13.01058066,304,301
2/16/2023,292,22.62,22.62,22.32,0.3,2.299254305,-15.68801418,300,294
2/17/2023,284,22.62,22.62,22.36,0.26,2.186628738,-10.76485386,292,289
2/18/2023,283,22.72,22.62,22.46,0.26,2.045927367,-7.674803919,284,288
2/19/2023,298,22.76,22.72,22.5,0.26,2.519722296,-5.900187645,283,290
2/20/2023,312,23.02,22.76,22.5,0.52,4.3737568,-2.477833701,298,299
2/21/2023,318,23.34,23.02,22.56,0.78,4.708863422,-1.639199459,312,304
2/22/2023,319,23.7,23.34,22.62,1.08,12.11249355,-9.301474687,318,300
2/23/2023,311,23.72,23.7,22.62,1.1,16.51689442,-13.76201963,319,292
2/24/2023,299,23.8,23.72,22.62,1.18,19.93655991,-9.157099008,311,284
2/25/2023,295,23.96,23.8,22.72,1.24,23.22341763,-5.14236823,299,283
2/26/2023,299,24.12,23.96,22.76,1.36,23.45019304,-2.83901804,295,298
2/27/2023,310,24.22,24.12,23.02,1.2,22.53479176,-4.429982734,299,312
2/28/2023,322,24.54,24.22,23.34,1.2,24.89659183,-7.127585547,310,318
3/1/2023,330,24.68,24.54,23.7,0.98,21.95862842,-7.909890772,322,319
3/2/2023,330,24.88,24.68,23.72,1.16,19.22317981,-7.400656019,330,311
3/3/2023,324,24.96,24.88,23.8,1.16,15.87699271,-7.227858176,330,299
3/4/2023,317,25.18,24.96,23.96,1.22,16.88527697,-8.402519879,324,295
3/5/2023,306,25.36,25.18,24.12,1.24,18.52414659,-5.529931492,317,299
3/6/2023,297,25.58,25.36,24.22,1.36,26.23672702,-5.4605059,306,310
3/7/2023,292,25.6,25.58,24.54,1.06,23.91680172,-6.071653522,297,322
3/8/2023,289,25.64,25.6,24.68,0.96,18.85930623,-6.369116836,292,330
3/9/2023,294,25.72,25.64,24.88,0.84,18.16627591,-5.822552972,289,330
3/10/2023,311,25.84,25.72,24.96,0.88,19.3604621,-1.673755986,294,324
3/11/2023,322,26.34,25.84,25.18,1.16,21.73925119,-3.879459053,311,317
3/12/2023,327,26.6,26.34,25.36,1.24,21.8509157,-5.010578018,322,306
3/13/2023,332,26.64,26.6,25.58,1.06,13.43400188,-1.920655666,327,297
3/14/2023,338,26.72,26.64,25.6,1.12,13.0722602,0.279565971,332,292
3/15/2023,341,27.02,26.72,25.64,1.38,14.36043347,-0.05814548,338,289
3/16/2023,341,27.44,27.02,25.72,1.72,21.84004263,-6.979500825,341,294
3/17/2023,337,27.44,27.44,25.84,1.6,20.59724991,-9.787940283,341,311
3/18/2023,326,27.46,27.44,26.34,1.12,13.79312846,-9.064966148,337,322
3/19/2023,310,27.46,27.46,26.6,0.86,11.36288734,-6.422024314,326,327
3/20/2023,309,27.6,27.46,26.64,0.96,11.18183999,-2.001180061,310,332
3/21/2023,328,28.12,27.6,26.72,1.4,17.26015775,-3.561944922,309,338
3/22/2023,366,28.42,28.12,27.02,1.4,19.13812943,-1.091899352,328,341
3/23/2023,405,29.1,28.42,27.44,1.66,21.67414784,-1.757711249,366,341
3/24/2023,436,29.6,29.1,27.44,2.16,25.02996725,-4.051508288,405,337
3/25/2023,451,29.96,29.6,27.46,2.5,28.64222264,-8.696366731,436,326
3/26/2023,449,30.1,29.96,27.46,2.64,30.5101265,-9.826996132,451,310
3/27/2023,448,30.16,30.1,27.6,2.56,31.19216414,-9.470303236,449,309
3/28/2023,460,30.16,30.16,28.12,2.04,24.64073809,-6.71520659,448,328
3/29/2023,489,30.34,30.16,28.42,1.92,22.25930584,0.783683509,460,366
3/30/2023,528,30.52,30.34,29.1,1.42,10.61043933,-0.180496509,489,405
3/31/2023,573,30.76,30.52,29.6,1.16,10.78876068,-3.137153834,528,436
4/1/2023,626,31.54,30.76,29.96,1.58,13.35990843,-0.952201293,573,451
4/2/2023,679,31.72,31.54,30.1,1.62,11.70117537,1.494483518,626,449
4/3/2023,756,31.74,31.72,30.16,1.58,11.19993672,-0.37940065,679,448
4/4/2023,839,31.84,31.74,30.16,1.68,16.08414418,-6.158613271,756,460
4/5/2023,954,32.24,31.84,30.34,1.9,18.52595397,-7.799426656,839,489
4/6/2023,1100,32.3,32.24,30.52,1.78,19.32636685,-6.077206553,954,528
4/7/2023,1260,32.3,32.3,30.76,1.54,16.15689533,-1.34194576,1100,573
4/8/2023,1460,32.26,32.3,31.54,0.72,9.99631023,2.039907788,1260,626
4/9/2023,1850,32.12,32.26,31.72,0.4,9.741302367,3.091230104,1460,679
4/10/2023,3580,31.92,32.12,31.74,0.18,9.507250888,4.807316897,1850,756
4/11/2023,4810,31.56,31.92,31.84,-0.28,4.623043428,7.500839693,3580,839
4/12/2023,7830,30.94,31.56,32.24,-1.3,1.368126376,8.716839021,4810,954
4/13/2023,11100,30.22,30.94,32.3,-2.08,0.413671043,5.587847324,7830,1100
4/14/2023,14500,29.36,30.22,32.3,-2.94,2.926630886,-0.564197763,11100,1260
4/15/2023,14600,29.38,29.36,32.26,-2.88,7.903323928,-0.862601448,14500,1460
4/16/2023,10300,30.14,29.38,32.12,-1.98,9.002945239,2.232088759,14600,1850
4/17/2023,8180,29.56,30.14,31.92,-2.36,9.011943934,6.587015255,10300,3580
4/18/2023,8550,29.14,29.56,31.56,-2.42,9.011943934,4.791316057,8180,4810
4/19/2023,11000,28.88,29.14,30.94,-2.06,9.615413156,-2.884335454,8550,7830
4/20/2023,11300,28.98,28.88,30.22,-1.24,11.09605833,-3.95458776,11000,11100
4/21/2023,7870,29.2,28.98,29.36,-0.16,9.369033751,-3.818252721,11300,14500
4/22/2023,5660,29.9,29.2,29.38,0.52,9.306579658,-0.501819152,7870,14600
4/23/2023,4420,30.22,29.9,30.14,0.08,9.346869512,1.078421358,5660,10300
4/24/2023,3970,30.18,30.22,29.56,0.62,9.337870817,4.209696178,4420,8180
4/25/2023,4440,30,30.18,29.14,0.86,15.77295354,3.438916437,3970,8550
